input_year,forecast_year,scenario_family,mask_scope,mask_kind,mask_name,masked_ticker,ticker,baseline_rank,masked_rank,signed_rank_delta,absolute_rank_delta,baseline_confidence,masked_confidence,confidence_delta,baseline_score,masked_score,score_delta,selected_feature_count,usable_feature_count,missing_selected_feature_count,ticker_directly_masked,sensitivity_label
2025,2026,A,dataset_wide,category,vendor_xlsx,,KRDMD,34,35,1,1,1.0,0.8333,-0.1667,0.3513,0.2402,-0.1111,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,KUYAS,32,31,-1,1,0.9167,0.75,-0.1667,0.374,0.3064,-0.0676,12,9,3,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,MAVI,28,28,0,0,1.0,0.8333,-0.1667,0.4205,0.3842,-0.0363,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,MGROS,14,10,-4,4,1.0,0.8333,-0.1667,0.5952,0.5205,-0.0747,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,MIATK,33,32,-1,1,1.0,0.8333,-0.1667,0.3557,0.2833,-0.0724,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,OYAKC,25,22,-3,3,1.0,0.8333,-0.1667,0.4722,0.4215,-0.0507,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,PASEU,31,33,2,2,0.8333,0.6667,-0.1666,0.386,0.2739,-0.1121,12,8,4,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,PETKM,37,37,0,0,0.9167,0.75,-0.1667,0.3093,0.207,-0.1023,12,9,3,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,PGSUS,12,9,-3,3,1.0,0.8333,-0.1667,0.6018,0.5226,-0.0792,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,SASA,35,34,-1,1,1.0,0.8333,-0.1667,0.3377,0.2636,-0.0741,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,SISE,8,14,6,6,1.0,0.8333,-0.1667,0.6304,0.4854,-0.145,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,TAVHL,3,5,2,2,1.0,0.8333,-0.1667,0.7021,0.5942,-0.1079,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,TCELL,11,6,-5,5,1.0,0.8333,-0.1667,0.6068,0.5555,-0.0513,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,THYAO,20,27,7,7,0.9167,0.75,-0.1667,0.5155,0.385,-0.1305,12,9,3,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,TOASO,16,11,-5,5,1.0,0.8333,-0.1667,0.5776,0.5202,-0.0574,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,TRALT,7,15,8,8,1.0,0.8333,-0.1667,0.6398,0.467,-0.1728,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,TRMET,21,26,5,5,1.0,0.8333,-0.1667,0.5146,0.389,-0.1256,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,TSKB,30,30,0,0,1.0,0.8333,-0.1667,0.4019,0.3354,-0.0665,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,TTKOM,2,2,0,0,1.0,0.8333,-0.1667,0.7772,0.626,-0.1512,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,TUPRS,13,7,-6,6,1.0,0.8333,-0.1667,0.6008,0.5359,-0.0649,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,TURSG,9,12,3,3,1.0,0.8333,-0.1667,0.6237,0.4995,-0.1242,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,vendor_xlsx,,ULKER,27,20,-7,7,1.0,0.8333,-0.1667,0.4655,0.4407,-0.0248,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,AEFES,24,21,-3,3,1.0,0.9167,-0.0833,0.4741,0.4583,-0.0158,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,ARCLK,18,18,0,0,1.0,0.9167,-0.0833,0.5382,0.4908,-0.0474,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,ASELS,1,1,0,0,1.0,0.9167,-0.0833,0.8305,0.7653,-0.0652,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,ASTOR,19,19,0,0,1.0,0.9167,-0.0833,0.5235,0.4701,-0.0534,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,BIMAS,4,5,1,1,1.0,0.9167,-0.0833,0.6832,0.616,-0.0672,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,BRSAN,22,26,4,4,1.0,0.9167,-0.0833,0.4969,0.4188,-0.0781,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,BTCIM,36,36,0,0,1.0,0.9167,-0.0833,0.3151,0.3072,-0.0079,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,CANTE,39,39,0,0,1.0,0.9167,-0.0833,0.2371,0.2351,-0.002,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,CCOLA,23,25,2,2,1.0,0.9167,-0.0833,0.4758,0.4363,-0.0395,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,CIMSA,17,17,0,0,1.0,0.9167,-0.0833,0.5399,0.5063,-0.0336,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,DOAS,29,30,1,1,1.0,0.9167,-0.0833,0.404,0.3467,-0.0573,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,DSTKF,15,16,1,1,0.9167,0.8333,-0.0834,0.5853,0.5073,-0.078,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,ENKAI,5,3,-2,2,1.0,0.9167,-0.0833,0.6757,0.6342,-0.0415,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,EREGL,26,23,-3,3,1.0,0.9167,-0.0833,0.4698,0.4481,-0.0217,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,FROTO,6,9,3,3,1.0,0.9167,-0.0833,0.6406,0.5972,-0.0434,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,GUBRF,10,11,1,1,1.0,0.9167,-0.0833,0.6207,0.5476,-0.0731,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,HEKTS,40,40,0,0,0.9167,0.8333,-0.0834,0.2047,0.1987,-0.006,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,KONTR,38,38,0,0,1.0,0.9167,-0.0833,0.2742,0.2644,-0.0098,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,KRDMD,34,35,1,1,1.0,0.9167,-0.0833,0.3513,0.3276,-0.0237,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,KUYAS,32,31,-1,1,0.9167,0.8333,-0.0834,0.374,0.3385,-0.0355,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,MAVI,28,29,1,1,1.0,0.9167,-0.0833,0.4205,0.3889,-0.0316,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,MGROS,14,14,0,0,1.0,0.9167,-0.0833,0.5952,0.5201,-0.0751,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,A,dataset_wide,category,yahoo_fetch,,MIATK,33,34,1,1,1.0,0.9167,-0.0833,0.3557,0.328,-0.0277,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
